fips,state,district_ids,margin,competitive,p1_data_tier,margin_stale,source,vintage
31053,NE,,-37.87,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31055,NE,,4.957,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31057,NE,,-75.459,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31059,NE,,-56.296,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31061,NE,,-68.483,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31063,NE,,-69.529,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31065,NE,,-68.317,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31067,NE,,-36.853,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31069,NE,,-70.134,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31071,NE,,-70.893,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31073,NE,,-65.202,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31075,NE,,-83.333,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31077,NE,,-54.789,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31079,NE,,-39.731,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31081,NE,,-57.479,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31083,NE,,-61.49,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31085,NE,,-80.711,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31087,NE,,-67.917,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31089,NE,,-67.654,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31091,NE,,-63.467,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31093,NE,,-57.451,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31095,NE,,-47.676,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31097,NE,,-36.419,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31099,NE,,-59.603,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31101,NE,,-64.462,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31103,NE,,-66.905,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31105,NE,,-71.685,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31107,NE,,-62.779,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31109,NE,,4.053,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31111,NE,,-53.889,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31113,NE,,-79.525,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31115,NE,,-61.062,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31117,NE,,-73.543,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31119,NE,,-60.283,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31121,NE,,-63.131,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31123,NE,,-65.614,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31125,NE,,-51.756,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31127,NE,,-46.187,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31129,NE,,-65.411,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31131,NE,,-40.141,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31133,NE,,-54.755,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31135,NE,,-70.35,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31137,NE,,-67.759,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31139,NE,,-75.207,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31141,NE,,-66.386,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31143,NE,,-64.777,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31145,NE,,-64.054,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31147,NE,,-41.097,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31149,NE,,-73.013,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31151,NE,,-31.687,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31153,NE,,-15.097,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31155,NE,,-46.863,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31157,NE,,-49.221,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31159,NE,,-49.778,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31161,NE,,-59.83,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31163,NE,,-52.0,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31165,NE,,-69.476,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31167,NE,,-65.951,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31169,NE,,-60.858,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31171,NE,,-74.214,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31173,NE,,-30.912,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31175,NE,,-62.762,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31177,NE,,-45.374,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31179,NE,,-50.115,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31181,NE,,-61.995,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31183,NE,,-53.258,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
31185,NE,,-56.548,False,gubernatorial,False,NE 2022 gubernatorial (Pillen R def. Blood D); official NE Board of State Canvassers canvass book county table,2022
34001,NJ,,3.618,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34003,NJ,,10.961,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34005,NJ,,21.456,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34007,NJ,,36.771,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34009,NJ,,-16.605,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34011,NJ,,5.075,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34013,NJ,,54.291,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34015,NJ,,4.488,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34017,NJ,,50.586,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34019,NJ,,-4.525,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34021,NJ,,43.198,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34023,NJ,,25.987,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34025,NJ,,-7.899,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34027,NJ,,2.213,True,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34029,NJ,,-34.47,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34031,NJ,,16.155,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34033,NJ,,-15.046,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34035,NJ,,19.404,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34037,NJ,,-18.21,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34039,NJ,,34.987,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
34041,NJ,,-14.902,False,gubernatorial,False,NJ 2025 gubernatorial (Sherrill D def. Ciattarelli R); official NJ Div of Elections statewide results PDF county tallies,2025
51001,VA,,-22.718,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51003,VA,,24.839,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51005,VA,,-49.548,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51007,VA,,-48.774,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51009,VA,,-42.565,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51011,VA,,-60.927,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51013,VA,,54.042,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51015,VA,,-56.422,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51017,VA,,-58.706,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51019,VA,,-58.627,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51021,VA,,-72.048,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51023,VA,,-52.999,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51025,VA,,4.684,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51027,VA,,-69.667,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51029,VA,,-27.174,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51031,VA,,-57.168,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51033,VA,,-15.521,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51035,VA,,-67.298,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51036,VA,,8.031,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51037,VA,,-41.014,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51041,VA,,-4.354,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51043,VA,,-25.64,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51045,VA,,-67.16,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51047,VA,,-33.516,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51049,VA,,-27.527,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51051,VA,,-60.914,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51053,VA,,-27.232,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51057,VA,,-14.95,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51059,VA,,30.414,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51061,VA,,-31.425,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51063,VA,,-40.371,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51065,VA,,-14.1,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51067,VA,,-50.101,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51069,VA,,-38.209,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51071,VA,,-57.559,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51073,VA,,-45.271,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51075,VA,,-32.126,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51077,VA,,-65.448,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51079,VA,,-35.682,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51081,VA,,5.662,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51083,VA,,-28.376,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51085,VA,,-36.936,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51087,VA,,18.471,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51089,VA,,-39.68,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51091,VA,,-49.424,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51093,VA,,-29.108,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51095,VA,,-5.517,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51097,VA,,-30.113,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51099,VA,,-37.09,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51101,VA,,-47.119,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51103,VA,,-17.742,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51105,VA,,-75.474,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51107,VA,,11.078,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51109,VA,,-32.615,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51111,VA,,-31.586,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51113,VA,,-40.844,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51115,VA,,-43.639,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51117,VA,,-31.96,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51119,VA,,-32.834,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51121,VA,,-5.141,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51125,VA,,-11.888,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51127,VA,,-42.516,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51131,VA,,-1.254,True,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51133,VA,,-28.468,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51135,VA,,-29.634,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51137,VA,,-33.017,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51139,VA,,-58.19,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51141,VA,,-64.802,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51143,VA,,-50.96,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51145,VA,,-54.126,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51147,VA,,-9.347,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
51149,VA,,-30.033,False,gubernatorial,False,"VA 2021 gubernatorial (Youngkin R def. McAuliffe D); official VA Dept of Elections precinct CSV aggregated to locality (2025 not cleanly machine-readable, see NEEDS SAM)",2021
